Tiempo de ejecución de KNN: 10126.266736030579 
y_pred, y_truth, y_prob 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
1, 1.0 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
1, 0.6666666666666666 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 0.6666666666666666 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 0.6666666666666666 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
1, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
1, 0.6666666666666666 
0, 1.0 
0, 0.6666666666666666 
1, 0.6666666666666666 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 0.6666666666666666 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 0.6666666666666666 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
1, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
0, 1.0 
